Invoice_Date,Invoice_No,Customer_Id,Gender,Age,Shopping_Mall,Category,Quantity,Price,Payment_Method,Sales_Amount
2022-11-29,I118042,C264392,Male,44,Mall of Istanbul,Clothing,4,1200.32,Cash,4801.28
2022-12-29,I118045,C228965,Female,20,Kanyon,Clothing,5,1500.4,Debit Card,7502.0
2022-03-23,I118048,C161391,Male,58,Viaport Outlet,Books,4,60.6,Cash,242.4
2023-02-22,I118049,C173670,Female,64,Kanyon,Food & Beverage,3,15.69,Cash,47.07
2022-04-23,I118050,C176003,Female,66,Kanyon,Clothing,5,1500.4,Cash,7502.0
2021-01-22,I118051,C527874,Female,65,Istinye Park,Cosmetics,4,162.64,Credit Card,650.56
2023-02-16,I118057,C249932,Male,59,Emaar Square Mall,Clothing,5,1500.4,Credit Card,7502.0
2022-01-30,I118062,C164028,Male,32,Cevahir AVM,Clothing,2,600.16,Debit Card,1200.32
2022-06-08,I118063,C158573,Female,45,Kanyon,Toys,1,35.84,Cash,35.84
2021-05-12,I118065,C723747,Female,65,Metropol AVM,Cosmetics,5,203.3,Credit Card,1016.5
2022-11-16,I118066,C183972,Male,19,Istinye Park,Clothing,3,900.24,Cash,2700.7200000000003
2022-11-18,I118075,C213157,Male,46,Zorlu Center,Toys,5,179.2,Debit Card,896.0
2021-09-12,I118078,C331045,Male,36,Kanyon,Food & Beverage,3,15.69,Cash,47.07
2021-02-13,I118080,C261361,Female,35,Viaport Outlet,Technology,1,1050.0,Cash,1050.0
2021-01-10,I118084,C264819,Female,60,Cevahir AVM,Clothing,5,1500.4,Cash,7502.0
2021-12-26,I118086,C273439,Male,24,Metrocity,Technology,1,1050.0,Cash,1050.0
2021-06-29,I118088,C285880,Female,67,Kanyon,Food & Beverage,3,15.69,Credit Card,47.07
2022-02-22,I118100,C260091,Female,35,Metrocity,Clothing,3,900.24,Cash,2700.7200000000003
2022-07-25,I118101,C350553,Female,64,Kanyon,Food & Beverage,2,10.46,Credit Card,20.92
2022-01-05,I118102,C225279,Female,59,Metrocity,Clothing,1,300.08,Cash,300.08
2022-05-23,I118105,C273423,Female,29,Viaport Outlet,Cosmetics,1,40.66,Cash,40.66
2022-12-23,I118107,C195976,Male,56,Mall of Istanbul,Clothing,3,900.24,Credit Card,2700.7200000000003
2022-05-29,I118109,C180069,Female,66,Metropol AVM,Clothing,2,600.16,Debit Card,1200.32
2021-11-17,I118120,C915119,Female,28,Cevahir AVM,Cosmetics,5,203.3,Credit Card,1016.5
2021-07-05,I118121,C132610,Female,32,Metropol AVM,Shoes,5,3000.85,Credit Card,15004.25
2022-09-12,I118128,C190358,Female,64,Metropol AVM,Cosmetics,3,121.98,Credit Card,365.94
2022-05-23,I118129,C226287,Female,52,Mall of Istanbul,Clothing,4,1200.32,Cash,4801.28
2022-01-11,I118130,C236903,Female,32,Metrocity,Technology,3,3150.0,Credit Card,9450.0
2022-09-12,I118132,C166276,Female,39,Metrocity,Toys,3,107.52,Cash,322.56
2022-06-01,I118134,C215269,Male,65,Kanyon,Clothing,5,1500.4,Credit Card,7502.0
2021-09-23,I118139,C339136,Female,41,Metrocity,Toys,3,107.52,Cash,322.56
2021-08-10,I118143,C299501,Male,34,Metrocity,Cosmetics,4,162.64,Credit Card,650.56
2021-08-09,I118150,C142817,Female,42,Mall of Istanbul,Clothing,3,900.24,Cash,2700.7200000000003
2022-04-25,I118152,C652801,Male,21,Mall of Istanbul,Cosmetics,4,162.64,Credit Card,650.56
2023-02-01,I118156,C217298,Female,54,Kanyon,Cosmetics,1,40.66,Debit Card,40.66
2023-02-04,I118160,C212175,Female,48,Kanyon,Clothing,5,1500.4,Credit Card,7502.0
2021-03-07,I118161,C120699,Female,58,Istinye Park,Clothing,1,300.08,Debit Card,300.08
2021-05-09,I118170,C281468,Male,55,Cevahir AVM,Books,5,75.75,Cash,378.75
2022-10-01,I118171,C830898,Female,54,Kanyon,Clothing,1,300.08,Cash,300.08
2022-04-06,I118172,C607135,Female,37,Metrocity,Clothing,5,1500.4,Credit Card,7502.0
2021-01-18,I118174,C157572,Male,60,Mall of Istanbul,Cosmetics,4,162.64,Cash,650.56
2022-10-24,I118176,C225010,Male,50,Kanyon,Food & Beverage,1,5.23,Cash,5.23
2021-01-11,I118183,C223931,Female,40,Mall of Istanbul,Technology,3,3150.0,Credit Card,9450.0
2022-02-18,I118190,C286482,Male,43,Metrocity,Clothing,4,1200.32,Debit Card,4801.28
2021-08-16,I118191,C392834,Female,34,Cevahir AVM,Clothing,2,600.16,Debit Card,1200.32
2022-04-19,I118193,C194365,Female,19,Mall of Istanbul,Food & Beverage,2,10.46,Cash,20.92
2022-11-12,I118194,C284004,Female,32,Metrocity,Clothing,3,900.24,Debit Card,2700.7200000000003
2021-12-11,I118195,C222077,Female,56,Zorlu Center,Clothing,4,1200.32,Cash,4801.28
2021-11-06,I118196,C161621,Female,57,Metrocity,Clothing,4,1200.32,Cash,4801.28
2021-08-24,I118199,C237004,Female,46,Mall of Istanbul,Cosmetics,4,162.64,Cash,650.56
2021-05-11,I118201,C315619,Female,52,Kanyon,Books,3,45.45,Cash,136.35000000000002
2022-07-08,I118206,C236805,Male,18,Forum Istanbul,Shoes,5,3000.85,Cash,15004.25
2021-11-08,I118207,C316578,Male,50,Mall of Istanbul,Cosmetics,4,162.64,Debit Card,650.56
2022-09-28,I118208,C700734,Male,23,Istinye Park,Cosmetics,5,203.3,Credit Card,1016.5
2023-02-26,I118213,C259617,Female,45,Zorlu Center,Clothing,3,900.24,Cash,2700.7200000000003
2021-03-28,I118216,C946799,Male,32,Metropol AVM,Clothing,1,300.08,Cash,300.08
2022-10-17,I118219,C336924,Female,58,Mall of Istanbul,Clothing,5,1500.4,Cash,7502.0
2022-10-26,I118220,C180494,Female,44,Metropol AVM,Clothing,2,600.16,Credit Card,1200.32
2021-01-27,I118224,C238849,Female,58,Kanyon,Clothing,2,600.16,Cash,1200.32
2022-03-18,I118226,C380534,Female,36,Emaar Square Mall,Cosmetics,5,203.3,Cash,1016.5
2021-08-21,I118228,C230002,Female,39,Mall of Istanbul,Clothing,1,300.08,Credit Card,300.08
2022-10-19,I118229,C224029,Male,32,Metrocity,Cosmetics,5,203.3,Credit Card,1016.5
2022-12-15,I118233,C241102,Male,48,Kanyon,Clothing,2,600.16,Cash,1200.32
2021-06-04,I118234,C683203,Male,33,Forum Istanbul,Food & Beverage,5,26.15,Cash,130.75
2022-08-04,I118239,C262672,Female,54,Cevahir AVM,Cosmetics,1,40.66,Cash,40.66
2021-10-13,I118242,C100899,Female,57,Kanyon,Cosmetics,3,121.98,Credit Card,365.94
2022-03-22,I118244,C485029,Male,23,Metrocity,Cosmetics,3,121.98,Credit Card,365.94
2021-04-27,I118246,C129361,Female,49,Kanyon,Souvenir,3,35.19,Credit Card,105.57
2021-07-09,I118248,C149161,Male,36,Mall of Istanbul,Food & Beverage,3,15.69,Credit Card,47.07
2021-06-16,I118250,C408441,Male,21,Kanyon,Clothing,5,1500.4,Credit Card,7502.0
2022-09-26,I118252,C157402,Female,36,Metrocity,Shoes,1,600.17,Credit Card,600.17
2022-07-11,I118257,C193034,Female,38,Metrocity,Cosmetics,2,81.32,Credit Card,162.64
2021-10-20,I118258,C288084,Male,26,Kanyon,Souvenir,5,58.65,Debit Card,293.25
2021-05-10,I118259,C262552,Male,46,Metropol AVM,Cosmetics,1,40.66,Debit Card,40.66
2021-01-02,I118262,C232661,Female,65,Forum Istanbul,Food & Beverage,1,5.23,Cash,5.23
2021-08-17,I118265,C249592,Female,25,Mall of Istanbul,Cosmetics,3,121.98,Credit Card,365.94
2021-11-01,I118269,C144952,Male,63,Zorlu Center,Shoes,2,1200.34,Cash,2400.68
2023-01-31,I118273,C253922,Female,41,Mall of Istanbul,Food & Beverage,4,20.92,Credit Card,83.68
2022-10-12,I118275,C267311,Male,50,Kanyon,Cosmetics,1,40.66,Credit Card,40.66
2022-06-20,I118277,C722614,Female,41,Emaar Square Mall,Clothing,3,900.24,Credit Card,2700.7200000000003
2021-05-08,I118278,C262794,Female,38,Istinye Park,Toys,3,107.52,Credit Card,322.56
2022-03-27,I118285,C148136,Female,36,Kanyon,Books,3,45.45,Credit Card,136.35000000000002
2021-09-12,I118287,C151729,Male,48,Metropol AVM,Clothing,4,1200.32,Credit Card,4801.28
2021-04-30,I118288,C662330,Female,47,Zorlu Center,Cosmetics,3,121.98,Credit Card,365.94
2023-01-01,I118292,C677516,Female,22,Metropol AVM,Clothing,2,600.16,Cash,1200.32
2021-11-16,I118295,C142022,Female,46,Mall of Istanbul,Shoes,2,1200.34,Cash,2400.68
2023-02-26,I118296,C300504,Female,55,Mall of Istanbul,Cosmetics,4,162.64,Cash,650.56
2021-12-17,I118297,C960104,Female,53,Istinye Park,Toys,5,179.2,Cash,896.0
2021-11-09,I118299,C863462,Male,36,Metrocity,Books,3,45.45,Cash,136.35000000000002
2022-04-14,I118304,C286607,Female,50,Mall of Istanbul,Food & Beverage,3,15.69,Credit Card,47.07
2021-06-26,I118310,C377087,Female,35,Metropol AVM,Clothing,2,600.16,Cash,1200.32
2022-12-25,I118315,C319944,Female,59,Istinye Park,Shoes,5,3000.85,Cash,15004.25
2021-10-10,I118317,C113786,Male,60,Kanyon,Cosmetics,2,81.32,Cash,162.64
2021-06-28,I118321,C972660,Male,37,Metropol AVM,Technology,4,4200.0,Cash,16800.0
2022-11-27,I118322,C195364,Male,23,Mall of Istanbul,Clothing,1,300.08,Debit Card,300.08
2022-01-19,I118324,C133261,Female,39,Metrocity,Toys,1,35.84,Cash,35.84
2021-05-22,I118330,C245292,Female,32,Metrocity,Toys,3,107.52,Cash,322.56
2021-11-27,I118332,C163146,Male,41,Zorlu Center,Cosmetics,3,121.98,Cash,365.94
2021-09-24,I118342,C596006,Female,47,Metrocity,Toys,2,71.68,Credit Card,143.36
2021-09-14,I118343,C233684,Male,67,Mall of Istanbul,Toys,2,71.68,Cash,143.36
2021-02-02,I118344,C201974,Female,37,Mall of Istanbul,Technology,5,5250.0,Credit Card,26250.0
2021-05-18,I118347,C694967,Male,33,Mall of Istanbul,Food & Beverage,1,5.23,Credit Card,5.23
2022-11-28,I118350,C672203,Male,34,Istinye Park,Shoes,3,1800.51,Cash,5401.53
2022-02-14,I118352,C699021,Female,30,Viaport Outlet,Toys,5,179.2,Debit Card,896.0
2023-02-02,I118357,C269657,Female,57,Cevahir AVM,Clothing,4,1200.32,Debit Card,4801.28
2022-05-01,I118362,C270278,Male,27,Mall of Istanbul,Cosmetics,4,162.64,Cash,650.56
2022-09-16,I118368,C297254,Male,57,Metrocity,Souvenir,1,11.73,Credit Card,11.73
2022-05-09,I118369,C558913,Male,44,Mall of Istanbul,Clothing,5,1500.4,Credit Card,7502.0
2022-11-04,I118373,C323195,Male,60,Kanyon,Clothing,2,600.16,Cash,1200.32
2022-02-10,I118375,C266480,Female,67,Cevahir AVM,Clothing,5,1500.4,Cash,7502.0
2022-05-21,I118380,C228694,Male,37,Forum Istanbul,Souvenir,2,23.46,Cash,46.92
2022-09-03,I118384,C704338,Male,20,Kanyon,Books,2,30.3,Debit Card,60.6
2022-07-11,I118385,C212320,Male,23,Metropol AVM,Cosmetics,2,81.32,Credit Card,162.64
2023-01-14,I118387,C346334,Female,62,Metrocity,Cosmetics,5,203.3,Cash,1016.5
2021-01-29,I118392,C802165,Female,58,Kanyon,Clothing,5,1500.4,Debit Card,7502.0
2021-10-11,I118393,C388366,Female,66,Istinye Park,Clothing,2,600.16,Cash,1200.32
2022-11-30,I118394,C102600,Male,63,Metrocity,Toys,1,35.84,Credit Card,35.84
2022-05-13,I118395,C319072,Male,18,Istinye Park,Books,3,45.45,Cash,136.35000000000002
2021-08-23,I118402,C503687,Female,22,Zorlu Center,Cosmetics,1,40.66,Cash,40.66
2021-05-27,I118404,C481349,Male,22,Mall of Istanbul,Clothing,3,900.24,Cash,2700.7200000000003
2022-02-14,I118405,C124369,Male,27,Mall of Istanbul,Shoes,3,1800.51,Cash,5401.53
2023-02-05,I118410,C288940,Female,60,Metrocity,Food & Beverage,4,20.92,Credit Card,83.68
2022-03-16,I118412,C382386,Male,30,Kanyon,Clothing,3,900.24,Debit Card,2700.7200000000003
2022-03-30,I118415,C271950,Female,52,Metropol AVM,Cosmetics,3,121.98,Debit Card,365.94
2022-06-29,I118416,C327650,Female,48,Forum Istanbul,Clothing,3,900.24,Debit Card,2700.7200000000003
2021-07-24,I118417,C133707,Female,36,Viaport Outlet,Shoes,4,2400.68,Credit Card,9602.72
2021-02-10,I118423,C228110,Female,32,Mall of Istanbul,Food & Beverage,1,5.23,Debit Card,5.23
2022-05-10,I118424,C193759,Female,61,Kanyon,Toys,4,143.36,Credit Card,573.44
2021-03-29,I118425,C862120,Male,39,Metropol AVM,Clothing,1,300.08,Debit Card,300.08
2021-03-29,I118426,C178658,Male,18,Istinye Park,Clothing,4,1200.32,Cash,4801.28
2022-02-06,I118428,C201048,Male,39,Metrocity,Food & Beverage,5,26.15,Cash,130.75
2022-04-19,I118429,C243224,Female,18,Forum Istanbul,Food & Beverage,1,5.23,Credit Card,5.23
2021-05-23,I118433,C164655,Male,66,Metrocity,Technology,1,1050.0,Cash,1050.0
2022-02-12,I118435,C236080,Female,40,Mall of Istanbul,Toys,2,71.68,Credit Card,143.36
2022-10-26,I118442,C166917,Male,37,Cevahir AVM,Shoes,1,600.17,Cash,600.17
2021-01-13,I118444,C179407,Male,20,Mall of Istanbul,Clothing,3,900.24,Debit Card,2700.7200000000003
2022-02-18,I118452,C241110,Male,58,Kanyon,Shoes,3,1800.51,Credit Card,5401.53
2022-06-18,I118453,C292257,Male,62,Istinye Park,Souvenir,5,58.65,Cash,293.25
2022-01-11,I118456,C123532,Male,51,Emaar Square Mall,Clothing,5,1500.4,Cash,7502.0
2022-05-12,I118458,C111929,Female,42,Kanyon,Technology,4,4200.0,Cash,16800.0
2022-11-27,I118460,C361054,Female,18,Mall of Istanbul,Clothing,3,900.24,Cash,2700.7200000000003
2021-05-31,I118470,C266613,Female,68,Zorlu Center,Shoes,1,600.17,Cash,600.17
2021-10-18,I118476,C158505,Female,36,Viaport Outlet,Clothing,5,1500.4,Credit Card,7502.0
2021-07-13,I118483,C153430,Male,25,Metropol AVM,Cosmetics,5,203.3,Credit Card,1016.5
2022-05-27,I118486,C160314,Female,36,Kanyon,Cosmetics,3,121.98,Credit Card,365.94
2021-07-04,I118488,C246667,Female,22,Cevahir AVM,Cosmetics,1,40.66,Credit Card,40.66
2023-02-02,I118489,C451632,Female,66,Mall of Istanbul,Souvenir,1,11.73,Cash,11.73
2021-02-27,I118492,C605939,Female,43,Zorlu Center,Toys,2,71.68,Cash,143.36
2022-10-18,I118493,C130322,Female,22,Metropol AVM,Clothing,5,1500.4,Cash,7502.0
2022-10-07,I118494,C317022,Female,37,Viaport Outlet,Toys,1,35.84,Cash,35.84
2023-01-08,I118496,C380005,Female,53,Istinye Park,Toys,2,71.68,Credit Card,143.36
2022-04-01,I118500,C297653,Male,52,Cevahir AVM,Food & Beverage,5,26.15,Cash,130.75
2021-07-04,I118503,C262268,Female,36,Mall of Istanbul,Clothing,5,1500.4,Cash,7502.0
2021-05-30,I118504,C189017,Female,40,Mall of Istanbul,Cosmetics,2,81.32,Cash,162.64
2021-03-22,I118522,C316097,Male,21,Mall of Istanbul,Toys,4,143.36,Cash,573.44
2021-02-27,I118526,C145274,Male,61,Istinye Park,Clothing,2,600.16,Credit Card,1200.32
2021-02-09,I118529,C224946,Female,57,Emaar Square Mall,Souvenir,2,23.46,Credit Card,46.92
2022-09-09,I118533,C186209,Male,26,Mall of Istanbul,Clothing,3,900.24,Debit Card,2700.7200000000003
2022-03-25,I118534,C200254,Female,32,Metropol AVM,Shoes,2,1200.34,Credit Card,2400.68
2021-07-01,I118535,C104818,Female,60,Kanyon,Clothing,5,1500.4,Cash,7502.0
2021-03-11,I118539,C336507,Male,57,Kanyon,Shoes,5,3000.85,Credit Card,15004.25
2021-01-14,I118540,C628021,Female,34,Cevahir AVM,Cosmetics,3,121.98,Credit Card,365.94
2022-11-09,I118545,C119864,Female,66,Kanyon,Food & Beverage,2,10.46,Credit Card,20.92
2021-11-19,I118546,C288107,Male,51,Cevahir AVM,Clothing,4,1200.32,Cash,4801.28
2022-11-21,I118555,C854291,Female,39,Kanyon,Toys,3,107.52,Credit Card,322.56
2023-02-02,I118559,C686961,Female,67,Mall of Istanbul,Toys,5,179.2,Debit Card,896.0
2021-02-12,I118562,C200601,Male,52,Zorlu Center,Clothing,2,600.16,Debit Card,1200.32
2022-07-18,I118567,C709538,Female,33,Metropol AVM,Technology,1,1050.0,Cash,1050.0
2022-05-11,I118569,C249650,Female,31,Istinye Park,Food & Beverage,4,20.92,Credit Card,83.68
2023-03-06,I118581,C242905,Female,60,Kanyon,Technology,5,5250.0,Debit Card,26250.0
2021-05-06,I118586,C156083,Female,65,Forum Istanbul,Cosmetics,5,203.3,Credit Card,1016.5
2023-01-16,I118587,C743987,Male,34,Cevahir AVM,Food & Beverage,2,10.46,Debit Card,20.92
2021-08-03,I118591,C204003,Male,28,Metrocity,Clothing,1,300.08,Credit Card,300.08
2022-05-10,I118593,C261501,Female,25,Mall of Istanbul,Clothing,3,900.24,Cash,2700.7200000000003
2022-05-19,I118599,C218637,Female,21,Metrocity,Food & Beverage,5,26.15,Cash,130.75
2021-01-09,I118602,C184231,Female,58,Mall of Istanbul,Food & Beverage,3,15.69,Cash,47.07
2021-06-30,I118604,C960023,Female,37,Mall of Istanbul,Cosmetics,3,121.98,Debit Card,365.94
2021-09-16,I118607,C216976,Male,68,Forum Istanbul,Toys,1,35.84,Cash,35.84
2021-01-03,I118610,C217816,Female,38,Kanyon,Books,4,60.6,Cash,242.4
2022-05-14,I118611,C234108,Female,53,Mall of Istanbul,Clothing,1,300.08,Cash,300.08
2023-03-07,I118613,C782410,Male,41,Mall of Istanbul,Toys,4,143.36,Credit Card,573.44
2022-08-04,I118617,C301710,Female,34,Mall of Istanbul,Clothing,3,900.24,Cash,2700.7200000000003
2021-05-02,I118619,C129002,Female,64,Mall of Istanbul,Clothing,1,300.08,Debit Card,300.08
2021-09-22,I118620,C312778,Female,30,Kanyon,Shoes,4,2400.68,Credit Card,9602.72
2021-09-16,I118626,C685415,Female,29,Cevahir AVM,Clothing,1,300.08,Cash,300.08
2022-01-13,I118628,C957335,Female,26,Mall of Istanbul,Clothing,4,1200.32,Cash,4801.28
2022-05-05,I118639,C207882,Female,20,Metrocity,Toys,1,35.84,Credit Card,35.84
2021-04-02,I118641,C327696,Male,34,Forum Istanbul,Technology,5,5250.0,Cash,26250.0
2022-06-11,I118642,C104712,Male,59,Kanyon,Clothing,4,1200.32,Credit Card,4801.28
2022-07-17,I118644,C209327,Female,58,Mall of Istanbul,Food & Beverage,3,15.69,Debit Card,47.07
2022-03-28,I118653,C126288,Male,45,Zorlu Center,Books,4,60.6,Cash,242.4
2021-10-30,I118654,C330445,Male,36,Kanyon,Souvenir,2,23.46,Cash,46.92
2022-08-15,I118658,C242173,Male,23,Emaar Square Mall,Clothing,5,1500.4,Credit Card,7502.0
2021-06-13,I118660,C133806,Male,61,Zorlu Center,Clothing,3,900.24,Debit Card,2700.7200000000003
2022-08-30,I118663,C151768,Male,37,Mall of Istanbul,Toys,4,143.36,Cash,573.44
2022-02-19,I118664,C185851,Female,60,Mall of Istanbul,Toys,5,179.2,Cash,896.0
2021-10-10,I118673,C126155,Female,23,Metrocity,Clothing,3,900.24,Credit Card,2700.7200000000003
2022-01-09,I118678,C185467,Male,28,Mall of Istanbul,Toys,3,107.52,Cash,322.56
2022-01-03,I118680,C302281,Female,23,Cevahir AVM,Food & Beverage,4,20.92,Cash,83.68
2022-07-12,I118691,C335634,Male,21,Metropol AVM,Shoes,3,1800.51,Credit Card,5401.53
2021-01-05,I118692,C236156,Female,61,Kanyon,Clothing,2,600.16,Credit Card,1200.32
2022-01-20,I118695,C304304,Female,23,Metropol AVM,Toys,4,143.36,Cash,573.44
2022-04-03,I118699,C588217,Female,49,Cevahir AVM,Food & Beverage,1,5.23,Cash,5.23
2023-03-05,I118700,C290206,Male,32,Kanyon,Clothing,5,1500.4,Debit Card,7502.0
2022-04-23,I118707,C589569,Male,36,Mall of Istanbul,Cosmetics,5,203.3,Cash,1016.5
2021-04-24,I118708,C104165,Male,51,Kanyon,Clothing,1,300.08,Cash,300.08
2022-04-22,I118709,C114986,Male,45,Mall of Istanbul,Shoes,1,600.17,Debit Card,600.17
2021-06-26,I118712,C179267,Female,21,Mall of Istanbul,Toys,3,107.52,Credit Card,322.56
2022-05-13,I118713,C166601,Female,36,Mall of Istanbul,Food & Beverage,3,15.69,Debit Card,47.07
2021-01-13,I118718,C279467,Female,33,Kanyon,Cosmetics,4,162.64,Debit Card,650.56
2022-12-23,I118726,C331823,Male,23,Viaport Outlet,Clothing,3,900.24,Cash,2700.7200000000003
2022-03-16,I118728,C405024,Female,60,Kanyon,Souvenir,1,11.73,Debit Card,11.73
2022-10-05,I118731,C528185,Female,63,Mall of Istanbul,Technology,5,5250.0,Cash,26250.0
2021-11-01,I118740,C138293,Male,18,Istinye Park,Clothing,1,300.08,Credit Card,300.08
2022-10-25,I118746,C124556,Male,27,Cevahir AVM,Food & Beverage,1,5.23,Credit Card,5.23
2021-07-11,I118752,C239342,Female,62,Viaport Outlet,Cosmetics,2,81.32,Cash,162.64
2022-07-21,I118757,C242041,Male,43,Kanyon,Clothing,1,300.08,Credit Card,300.08
2022-06-08,I118758,C230399,Male,52,Metrocity,Cosmetics,1,40.66,Credit Card,40.66
2022-12-14,I118759,C681877,Male,48,Viaport Outlet,Toys,3,107.52,Credit Card,322.56
2021-04-17,I118763,C195520,Female,44,Mall of Istanbul,Clothing,1,300.08,Cash,300.08
2022-04-01,I118765,C174298,Male,53,Kanyon,Clothing,2,600.16,Credit Card,1200.32
2022-03-06,I118766,C190507,Male,20,Kanyon,Toys,4,143.36,Cash,573.44
2021-08-19,I118770,C376022,Female,24,Kanyon,Food & Beverage,5,26.15,Cash,130.75
2021-10-21,I118772,C206882,Male,40,Mall of Istanbul,Clothing,5,1500.4,Cash,7502.0
2021-09-14,I118775,C149481,Female,60,Metrocity,Clothing,2,600.16,Cash,1200.32
2022-04-22,I118776,C332865,Male,62,Metrocity,Clothing,4,1200.32,Credit Card,4801.28
2021-09-22,I118777,C216559,Male,25,Kanyon,Toys,5,179.2,Cash,896.0
2022-01-23,I118780,C100725,Female,55,Metrocity,Clothing,1,300.08,Cash,300.08
2023-01-09,I118781,C247046,Male,31,Cevahir AVM,Souvenir,4,46.92,Credit Card,187.68
2022-09-25,I118787,C177699,Female,22,Kanyon,Toys,2,71.68,Credit Card,143.36
2021-08-04,I118792,C330533,Female,64,Metrocity,Technology,4,4200.0,Cash,16800.0
2021-05-26,I118793,C308656,Male,44,Metrocity,Clothing,4,1200.32,Debit Card,4801.28
2022-05-21,I118798,C294240,Female,56,Mall of Istanbul,Food & Beverage,3,15.69,Cash,47.07
2022-08-02,I118800,C254361,Female,23,Metropol AVM,Food & Beverage,1,5.23,Debit Card,5.23
2021-07-13,I118804,C119689,Female,67,Mall of Istanbul,Clothing,1,300.08,Debit Card,300.08
2021-12-05,I118806,C165942,Male,48,Metropol AVM,Toys,5,179.2,Debit Card,896.0
2021-07-28,I118808,C135627,Female,34,Emaar Square Mall,Food & Beverage,5,26.15,Debit Card,130.75
2022-05-11,I118811,C239111,Female,30,Istinye Park,Souvenir,2,23.46,Credit Card,46.92
2022-04-19,I118813,C248653,Female,69,Viaport Outlet,Toys,3,107.52,Credit Card,322.56
2022-01-12,I118816,C157536,Male,62,Forum Istanbul,Cosmetics,5,203.3,Debit Card,1016.5
2022-08-29,I118820,C221028,Female,55,Istinye Park,Books,3,45.45,Cash,136.35000000000002
2023-03-04,I118826,C116505,Male,41,Metropol AVM,Shoes,2,1200.34,Cash,2400.68
2021-06-22,I118828,C225788,Male,58,Forum Istanbul,Clothing,1,300.08,Cash,300.08
2022-11-15,I118829,C519631,Female,18,Kanyon,Cosmetics,5,203.3,Debit Card,1016.5
2021-01-03,I118832,C698107,Female,45,Mall of Istanbul,Clothing,4,1200.32,Cash,4801.28
2022-12-27,I118834,C124898,Female,37,Zorlu Center,Clothing,2,600.16,Cash,1200.32
2021-11-14,I118835,C150555,Female,52,Kanyon,Clothing,1,300.08,Credit Card,300.08
2022-11-18,I118836,C232033,Female,30,Kanyon,Clothing,2,600.16,Cash,1200.32
2022-07-08,I118839,C230534,Male,54,Kanyon,Books,2,30.3,Debit Card,60.6
2021-12-13,I118843,C213887,Female,36,Metrocity,Clothing,5,1500.4,Debit Card,7502.0
2021-04-29,I118844,C192680,Female,26,Kanyon,Shoes,5,3000.85,Cash,15004.25
2021-06-08,I118848,C181213,Female,59,Metropol AVM,Clothing,5,1500.4,Credit Card,7502.0
2021-03-02,I118851,C226136,Female,39,Kanyon,Clothing,2,600.16,Credit Card,1200.32
